Complete,000001,p=1,v=1," ooo   __ ","","1^^",-1,1,-1,1,-1,1,-1,1,
Complete,000002,p=1,v=1," ooo    _ ","","1^",1,1,1,1,1,1,1,1,
Complete,000003,p=1,v=1," ooo  ___ ","","1^^^",-3,9,-27,81,-243,729,-2187,6561,
Complete,000004,p=1,v=1," ooo      ","","1",3,9,27,81,243,729,2187,6561,
Complete,000005,p=1,v=2,"2OOO 2  _ ","","1--~2",0,2,0,2,0,2,0,2,
Complete,000006,p=1,v=2," oBB  oAA  _        ","","1^=2",0,10,0,50,0,250,0,1250,
Complete,000007,p=1,v=2,"2OOO 2    ","","1---2",0,18,0,162,0,1458,0,13122,
Complete,000008,p=1,v=2,"2oOO 2_ _ ","","1^-~2^",-2,2,-2,2,-2,2,-2,2,
Complete,000009,p=1,v=2," ooB  ooA  __    _  ","","1^^-2^",-2,6,-14,34,-82,198,-478,1154,
Complete,000010,p=1,v=2,"2oOO 2_   ","","1^=2^",-2,10,-26,82,-242,730,-2186,6562,
Complete,000011,p=1,v=2,"2oOO 2  _ ","","1-~2",2,2,2,2,2,2,2,2,
Complete,000012,p=1,v=2," ooB  ooA   _       ","","1^-2",2,6,14,34,82,198,478,1154,
Complete,000013,p=1,v=2,"2oOO 2    ","","1=2",2,10,26,82,242,730,2186,6562,
Complete,000014,p=1,v=2,"2ooO 2__  ","","1^^-2^^",-4,10,-28,82,-244,730,-2188,6562,
Complete,000015,p=1,v=2,"2ooO 2    ","","1-2",4,10,28,82,244,730,2188,6562,
Complete,000016,p=1,v=3," oBB  ooO  OAA  _ _   _     _ ","","1^-2-~3^",-1,3,-1,3,-1,3,-1,3,
Complete,000017,p=1,v=3," oBB 2OOA  _   2 _  ","","1^-2-~3-1",-1,5,-7,17,-31,65,-127,257,
Complete,000018,p=1,v=3," ooB  ACC  oBB  __  2  _ ","","1^^-2-~3",-1,7,-13,35,-81,199,-477,1155,
Complete,000019,p=1,v=3,"2oOB  oAA 2_        ","","1^-2^-3-1",-1,9,-1,33,-1,129,-1,513,
Complete,000020,p=1,v=3,"2ooC  oAB  __    _       ","","1^^-2-3^",-1,9,-7,41,-51,201,-323,1025,
Complete,000021,p=1,v=3,"2oOB  oAA  _    _ _    _ ","","1^-2^-3~1",-1,9,-13,49,-101,297,-701,1889,
Complete,000022,p=1,v=3," oCC  ooC  AAB  _     _       ","","1^-2=3^",-1,11,-13,67,-121,443,-981,3075,
Complete,000023,p=1,v=3," oBB 2OOA  _   2    ","","1^-2=3-1",-1,13,5,65,69,361,573,2145,
Complete,000024,p=1,v=3," ooB  oAC  ooB  __   _        ","","1^^-2^-3",-1,13,-7,81,-71,529,-631,3521,
Complete,000025,p=1,v=3," oBB 2OOA  _   2__  ","","1^-2~~3-1",-1,13,-19,97,-211,793,-2059,6817,
Complete,000026,p=1,v=3," ooB  ACC  oBB  __  2    ","","1^^-2=3",-1,15,-1,99,-1,687,-1,4803,
Complete,000027,p=1,v=3," ooO  OBB  oAA   _  2  _ ","","1^-2-~3",1,3,1,3,1,3,1,3,
Complete,000028,p=1,v=3,"2OOB  oAA 2 _       ","","1-2-~3-1",1,5,7,17,31,65,127,257,
Complete,000029,p=1,v=3," oBB  AAC  ooB  _ _   _       ","","1-2-~3^",1,7,13,35,81,199,477,1155,
Complete,000030,p=1,v=3," oBB 2oOA  _   2 _  ","","1^-2~3-1",1,9,1,33,1,129,1,513,
Complete,000031,p=1,v=3," oBC 2ooA  _     _       ","","1^-2^-3",1,9,7,41,51,201,323,1025,
Complete,000032,p=1,v=3," oBB 2oOA  _   2    ","","1^-2-3-1",1,9,13,49,101,297,701,1889,
Complete,000033,p=1,v=3," ooB  ACC  oBB   _  2    ","","1^-2=3",1,11,13,67,121,443,981,3075,
Complete,000034,p=1,v=3,"2OOB  oAA      2  _ ","","1~2=3-1",1,13,-5,65,-69,361,-573,2145,
Complete,000035,p=1,v=3," ooB  oAC  ooB  __  2    ","","1^^-2-3",1,13,7,81,71,529,631,3521,
Complete,000036,p=1,v=3,"2OOB  oAA 3    ","","1-2=3-1",1,13,19,97,211,793,2059,6817,
Complete,000037,p=1,v=3," oBB  AAC  ooB  _   2    ","","1-2=3^",1,15,1,99,1,687,1,4803,
Complete,000038,p=1,v=3," ooC  oCC  ABB  __   _ _    _ ","","1^^-2-~3^",-3,7,-15,35,-83,199,-479,1155,
Complete,000039,p=1,v=3,"3oOO 3_   ","","1^-2^-3^-1",-3,9,-15,33,-63,129,-255,513,
Complete,000040,p=1,v=3," ooB  oAC  ooB  __   _     _  ","","1^^-2^-3^",-3,9,-21,57,-153,417,-1137,3105,
Complete,000041,p=1,v=3,"3oOO  _   2_ _ ","","1^~2^-3^-1",-3,9,-27,81,-243,729,-2187,6561,
Complete,000042,p=1,v=3,"2ooB  oAA 2__       ","","1^^-2-3^^",-3,13,-21,65,-133,361,-829,2145,
Complete,000043,p=1,v=3," ooC  oCC  ABB  __   _        ","","1^^-2=3^",-3,15,-27,99,-243,783,-2187,6723,
Complete,000044,p=1,v=3," BBC  oAA  ooA   _     _      ","","1-2-~3",3,7,15,35,83,199,479,1155,
Complete,000045,p=1,v=3,"3oOO      2  _ ","","1~2-3-1",3,9,15,33,63,129,255,513,
Complete,000046,p=1,v=3," ooB  oAC  ooB   _  2    ","","1^-2-3",3,9,21,57,153,417,1137,3105,
Complete,000047,p=1,v=3,"3oOO 3    ","","1-2-3-1",3,9,27,81,243,729,2187,6561,
Complete,000048,p=1,v=3," oBB 2ooA  _   2    ","","1-2^-3",3,13,21,65,133,361,829,2145,
Complete,000049,p=1,v=3," BBC  oAA  ooA 3    ","","1-2=3",3,15,27,99,243,783,2187,6723,
Complete,000050,p=1,v=3,"2ooB  oAA 2__   _   ","","1^^-2^-3^^",-5,13,-35,97,-275,793,-2315,6817,
Complete,000051,p=1,v=3," oBB 2ooA 3    ","","1-2-3",5,13,35,97,275,793,2315,6817,
Complete,000052,p=1,v=4,"4OOO 4  _ ","","1-~2-4-~3-1",0,4,0,4,0,4,0,4,
Complete,000053,p=1,v=4,"3ooB  AAA 3 _       ","","1^-2-3^ 2-4^",0,6,0,18,0,54,0,162,
Complete,000054,p=1,v=4," oBB  ooA  ACC  oBB  _     _  2  _ ","","1^-2^-3-~4",0,6,-6,18,-30,66,-126,258,
Complete,000055,p=1,v=4," oBB  ooC  AAC  oBB  _ _ 2 _       ","","1^-2-3-~4^",0,6,6,18,30,66,126,258,
Complete,000056,p=1,v=4," oBD  ACC  BBD  oAC  _      _   _       ","","1^-2-4-~3-1",0,8,0,28,0,104,0,388,
Complete,000057,p=1,v=4," oCD  ooC  ABD  oAC  _     _  2  _ ","","1^-2-3^-4~2",0,10,-6,42,-50,202,-322,1026,
Complete,000058,p=1,v=4," oCC  oCD  AAB  ooB 2_ _   _     _ ","","1~2^-3-~4^",0,10,6,42,50,202,322,1026,
Complete,000059,p=1,v=4," oBB 2OAC  oBB  _        2  _ ","","1^-2~3-4-2 1-4",0,12,0,36,0,108,0,324,
Complete,000060,p=1,v=4,"2OBB 2OAA        __ 2  _ ","","1~2-3~1-4-2 3-4",0,12,0,52,0,252,0,1252,
Complete,000061,p=1,v=4," oBC  oAD  ooA  ooB 2_     _       ","","1^-2^-3^-4",0,12,0,60,0,324,0,1764,
Complete,000062,p=1,v=4,"2OOB 2OOA 2 _  2    ","","1-~2-4=3-1",0,12,0,68,0,396,0,2308,
Complete,000063,p=1,v=4," oBB 2OAC  oBB 3_        ","","1^-2-3-4~2 1-4",0,12,-12,68,-120,444,-980,3076,
Complete,000064,p=1,v=4," oBB  AAC  BDD  oCC  _ _   _  2    ","","1^-~2-3=4",0,12,12,68,120,444,980,3076,
Complete,000065,p=1,v=4,"4OOO      3 __ ","","1~2~3~1-4-2 3-4",0,12,-24,84,-240,732,-2184,6564,
Complete,000066,p=1,v=4,"4OOO 4    ","","1-2-3-1-4-2 3-4",0,12,24,84,240,732,2184,6564,
Complete,000067,p=1,v=4,"2ooC  ABD  ooC  __    _  2    ","","1^^-2-3^ 2-4",0,14,0,82,0,518,0,3298,
Complete,000068,p=1,v=4," ooB  ACC 2oOB  __       2 _  ","","1^^-2-3~4-2",0,14,-6,66,-70,362,-574,2146,
Complete,000069,p=1,v=4," oCC  ooD  AAD  oBC  _     _  2    ","","1^-2-3=4^",0,14,-6,82,-70,530,-630,3522,
Complete,000070,p=1,v=4,"2oOB  AAC  ooB  _    _ _   _       ","","1-2~3^-4^-2",0,14,-6,98,-70,698,-686,5026,
Complete,000071,p=1,v=4,"2oOB  AAC  ooB 2_   2    ","","1-2-3^-4^-2",0,14,6,66,70,362,574,2146,
Complete,000072,p=1,v=4," oBC  ooA  ADD  oCC  _     _  2    ","","1^-2^-3=4",0,14,6,82,70,530,630,3522,
Complete,000073,p=1,v=4," ooB  ACC 2oOB  __  3    ","","1^^-2-3-4-2",0,14,6,98,70,698,686,5026,
Complete,000074,p=1,v=4," ooB  ACC 2OOB   _       2__  ","","1^-2-3~~4-2",0,14,-12,82,-140,566,-1260,4194,
Complete,000075,p=1,v=4," ooB  ACC 2OOB   _  3    ","","1^-2-3=4-2",0,14,12,82,140,566,1260,4194,
Complete,000076,p=1,v=4," oBD  ACC  BBD  oAC  _        2  _ ","","1^-2~4=3-1",0,16,0,76,0,400,0,2212,
Complete,000077,p=1,v=4," oBD  ACC  BBD  oAC  _   3    ","","1^-2-4=3-1",0,16,0,108,0,784,0,5732,
Complete,000078,p=1,v=4," oCD  oCC  ABB  ooA 2_   2    ","","1-2^-3=4^",0,18,-6,106,-90,714,-938,5122,
Complete,000079,p=1,v=4," ooC  CDD  oAB  oBB  __  3    ","","1^^-2-3=4",0,18,6,106,90,714,938,5122,
Complete,000080,p=1,v=4," oBB  AAC  BDD  oCC  _   3    ","","1^=2-3=4",0,20,0,132,0,980,0,7556,
Complete,000081,p=1,v=4,"4OOO 2    2  _ ","","1=2-4=3~1",0,20,0,100,0,500,0,2500,
Complete,000082,p=1,v=4,"4OOO 4    ","","1=2-4=3-1",0,20,0,164,0,1460,0,13124,
Complete,000083,p=1,v=4,"2oBB 2OAA 4_ _ ","","1^-~2~3-~4^",-2,4,-2,4,-2,4,-2,4,
Complete,000084,p=1,v=4,"2oCC  ooB  AAB 2_ _   _    __ ","","1^-2^~3-~4^",-2,6,-8,18,-32,66,-128,258,
Complete,000085,p=1,v=4,"2oOB 2OOA 2_   2 _  ","","1^-2^-4-~3-1",-2,8,-14,36,-82,200,-478,1156,
Complete,000086,p=1,v=4,"2oOC  ooC  AAB 2_     _       ","","1^-2-3^-4^-2",-2,10,-8,34,-32,118,-128,418,
Complete,000087,p=1,v=4," ooD  oCC  BBD  oAC  __   _ _   _       ","","1^^-2-3-~4^",-2,10,-8,42,-52,202,-324,1026,
Complete,000088,p=1,v=4,"3ooC  ABB  __  2 _       ","","1^^-2-3^ 2-4^",-2,10,-14,50,-102,298,-702,1890,
Complete,000089,p=1,v=4," ooB  oAC  BDD  oCC  __   _   2  _ ","","1^^-2^-3-~4",-2,10,-20,58,-152,418,-1136,3106,
Complete,000090,p=1,v=4,"2oOC  ooC  AAB  _    _ _ 2 _  ","","1^-2~3^-4^-2",-2,10,-20,66,-172,502,-1388,3938,
Complete,000091,p=1,v=4,"2oBB 2OAA 2_   2    ","","1^-2-3^-4-2 1-4",-2,12,-2,52,-2,252,-2,1252,
Complete,000092,p=1,v=4," oBB 2oAC  oBB 2_    _ _    _ ","","1^-2^~4-3^-1",-2,12,-14,52,-82,252,-478,1316,
Complete,000093,p=1,v=4," oBB 2oAC  oBB 3_        ","","1^-2^-4-3^-1",-2,12,-14,68,-122,444,-982,3076,
Complete,000094,p=1,v=4,"2oBB 2OAA 4_   ","","1^-2-3^-4~2 1-4",-2,12,-26,84,-242,732,-2186,6564,
Complete,000095,p=1,v=4," ooC  oCD  ABD  oBC 2__    __    _ ","","1^^-2~3^-4~2",-2,14,-8,74,-52,422,-380,2498,
Complete,000096,p=1,v=4," ooC  oCD  ABD  oBC 2__    _       ","","1^^-2~3^-4-2",-2,14,-20,74,-152,470,-1136,3266,
Complete,000097,p=1,v=4," oCD  oDD  ooA  ABB 2_     _       ","","1^-2^-3=4^",-2,14,-20,82,-172,578,-1444,4418,
Complete,000098,p=1,v=4,"2oOB 2OOA  _    _ _         _ ","","1^-2^-4=3~1",-2,16,-14,84,-82,448,-478,2404,
Complete,000099,p=1,v=4," ooB  oAC  oBD  ooC  __  2_        ","","1^^-2^-3^-4",-2,16,-14,100,-122,688,-1094,4996,
Complete,000100,p=1,v=4,"2oOB 2OOA 2_   2    ","","1^-2^-4=3-1",-2,16,-14,116,-162,928,-1710,7716,
Complete,000101,p=1,v=4," ooB  ACC 2OOB  __  3    ","","1^^-2-3=4-2",-2,18,-2,114,38,762,558,5282,
Complete,000102,p=1,v=4," ooB  oAC  BDD  oCC  __   _   2    ","","1^^-2^-3=4",-2,18,-8,122,-52,882,-436,6562,
Complete,000103,p=1,v=4,"2ooB  AAC  ooB 2__  2    ","","1^^-2-3^^ 2-4",-2,18,-14,114,-102,762,-814,5282,
Complete,000104,p=1,v=4," ooD  oCC  BBD  oAC  __   _   2    ","","1^^-2-3=4^",-2,18,-20,106,-152,666,-1136,4354,
Complete,000105,p=1,v=4," ooB  ACC 2OOB  __       2__  ","","1^^-2-3~~4-2",-2,18,-26,114,-242,858,-2186,7074,
Complete,000106,p=1,v=4,"2oBB 2OAA 4_   ","","1^=2~3=4^",-2,20,-26,132,-242,980,-2186,7812,
Complete,000107,p=1,v=4,"2OBB 2oAA 4  _ ","","1-~2-3-~4",2,4,2,4,2,4,2,4,
Complete,000108,p=1,v=4," ooC  BBC 2oAA 2 _     _      ","","1^-2-3-~4",2,6,8,18,32,66,128,258,
Complete,000109,p=1,v=4,"2OOB 2oOA 4 _  ","","1~2-4-~3-1",2,8,14,36,82,200,478,1156,
Complete,000110,p=1,v=4," ooB  ACC 2oOB   _       2 _  ","","1^-2-3~4-2",2,10,8,34,32,118,128,418,
Complete,000111,p=1,v=4," oBD  ACC  oBB  ooA  _   2  _      ","","1-2^-3-~4",2,10,8,42,52,202,324,1026,
Complete,000112,p=1,v=4,"2OOB  AAC  ooB 2 _  2    ","","1-2-3-~4-2",2,10,14,50,102,298,702,1890,
Complete,000113,p=1,v=4," oBB  AAC  oBD  ooC  _ _   _  2    ","","1-2-3-~4^",2,10,20,58,152,418,1136,3106,
Complete,000114,p=1,v=4," ooB  ACC 2oOB   _  3    ","","1^-2-3-4-2",2,10,20,66,172,502,1388,3938,
Complete,000115,p=1,v=4,"2OBB 2oAA        __ 2  _ ","","1~2~3-4-2 1-4",2,12,2,52,2,252,2,1252,
Complete,000116,p=1,v=4,"2OBC 2oAA        _     _      ","","1~2-3-4-2 1-4",2,12,14,52,82,252,478,1316,
Complete,000117,p=1,v=4," BCC  ADD  oAA  oBB    _         _      ","","1-~2-3=4",2,12,14,68,122,444,982,3076,
Complete,000118,p=1,v=4,"2OBB 2oAA 4    ","","1-2-3-4-2 1-4",2,12,26,84,242,732,2186,6564,
Complete,000119,p=1,v=4," oBC  ACD  oAB  ooB  _     _     _      ","","1-2-3^-4~2",2,14,8,74,52,422,380,2498,
Complete,000120,p=1,v=4," oBC  ACD  oAB  ooB  _   3    ","","1-2-3^-4-2",2,14,20,74,152,470,1136,3266,
Complete,000121,p=1,v=4," ooC  CDD  oAB  oBB   _  3    ","","1^-2-3=4",2,14,20,82,172,578,1444,4418,
Complete,000122,p=1,v=4,"2OOB 2oOA         _         _ ","","1-2-4=3~1",2,16,14,84,82,448,478,2404,
Complete,000123,p=1,v=4," ooB  ACC  BBD  ooC   _  3    ","","1^-2=3-4",2,16,14,100,122,688,1094,4996,
Complete,000124,p=1,v=4,"2OOB 2oOA 4    ","","1-2-4=3-1",2,16,14,116,162,928,1710,7716,
Complete,000125,p=1,v=4," BBC 2OOA  ooA      2__       ","","1-2-3~~4-2",2,18,2,114,-38,762,-558,5282,
Complete,000126,p=1,v=4," oBB  AAC  oBD  ooC  _   3    ","","1-2-3=4^",2,18,8,122,52,882,436,6562,
Complete,000127,p=1,v=4," ooB  ACC 2ooB  __  3    ","","1^^-2-3 2-4",2,18,14,114,102,762,814,5282,
Complete,000128,p=1,v=4," oBD  ACC  oBB  ooA  _   3    ","","1-2^-3=4",2,18,20,106,152,666,1136,4354,
Complete,000129,p=1,v=4," BBC 2OOA  ooA 4    ","","1-2-3=4-2",2,18,26,114,242,858,2186,7074,
Complete,000130,p=1,v=4,"2OBB 2oAA 4    ","","1=2-3=4",2,20,26,132,242,980,2186,7812,
Complete,000131,p=1,v=4," ooC  oDD  oAD  BBC  __  2_ _   __ ","","1^^-2^~3-~4^",-4,10,-22,58,-154,418,-1138,3106,
Complete,000132,p=1,v=4,"4oOO 2_   2_ _ ","","1^~2^-4^-3^-1",-4,12,-28,68,-164,396,-956,2308,
Complete,000133,p=1,v=4," ooB  oAC  oBD  ooC  __  2_     _  ","","1^^-2^-3^-4^",-4,12,-28,76,-204,564,-1572,4420,
Complete,000134,p=1,v=4,"4oOO 4_   ","","1^-2^-4^-3^-1",-4,12,-28,84,-244,732,-2188,6564,
Complete,000135,p=1,v=4," ooC 2oOC  ABB  __  2_        ","","1^^-2-3^-4^-2",-4,14,-22,66,-134,362,-830,2146,
Complete,000136,p=1,v=4,"3ooC  AAB 2__    _       ","","1^^-2-3^^ 2-4^",-4,14,-28,82,-204,566,-1516,4194,
Complete,000137,p=1,v=4," ooC 2oOC  ABB 3__       ","","1^^-2-3^~4^-2",-4,14,-34,98,-274,794,-2314,6818,
Complete,000138,p=1,v=4," ooC  ooD  oAD  oBC 2__   _        ","","1^^-2^-3-4^^",-4,16,-28,92,-204,592,-1460,4036,
Complete,000139,p=1,v=4," ooB  oAD  oDD  BCC  __  2_        ","","1^^-2^-3=4^",-4,18,-34,122,-294,930,-2510,7586,
Complete,000140,p=1,v=4,"2ooB 2OOA 4__  ","","1^^-2~~3-4^^",-4,20,-28,132,-244,980,-2188,7812,
Complete,000141,p=1,v=4," BBC  oAA  oAD  ooC   _  3  _ ","","1~2-3-~4",4,10,22,58,154,418,1138,3106,
Complete,000142,p=1,v=4,"2OOB 2ooA 2 _  2    ","","1-2-~3-4",4,12,28,68,164,396,956,2308,
Complete,000143,p=1,v=4," ooB  oAC  oBD  ooC   _  3    ","","1^-2-3-4",4,12,28,76,204,564,1572,4420,
Complete,000144,p=1,v=4,"4oOO 4    ","","1-2-4-3-1",4,12,28,84,244,732,2188,6564,
Complete,000145,p=1,v=4," BBC 2oOA  ooA      2 _       ","","1-2-3~4-2",4,14,22,66,134,362,830,2146,
Complete,000146,p=1,v=4," ooB  ACC 2ooB   _  3    ","","1^-2-3 2-4",4,14,28,82,204,566,1516,4194,
Complete,000147,p=1,v=4," BBC 2oOA  ooA 4    ","","1-2-3-4-2",4,14,34,98,274,794,2314,6818,
Complete,000148,p=1,v=4," oBC  oAD  ooA  ooB  _   3    ","","1-2^-3-4",4,16,28,92,204,592,1460,4036,
Complete,000149,p=1,v=4," BCC  oAD  oAA  ooB 4    ","","1-2-3=4",4,18,34,122,294,930,2510,7586,
Complete,000150,p=1,v=4,"2OOB 2ooA 4    ","","1-2=3-4",4,20,28,132,244,980,2188,7812,
Complete,000151,p=1,v=4,"2ooB 2oOA 4__  ","","1^^-2^~3^-4^^",-6,16,-42,116,-326,928,-2666,7716,
Complete,000152,p=1,v=4,"3ooB  AAA 3__       ","","1^^-2-3^^ 2-4^^",-6,18,-42,114,-306,858,-2442,7074,
Complete,000153,p=1,v=4,"2oOB 2ooA 4    ","","1-2-3-4",6,16,42,116,326,928,2666,7716,
Complete,000154,p=1,v=4," BBB 3ooA 4    ","","1-2-3 2-4",6,18,42,114,306,858,2442,7074,
Complete,000155,p=1,v=5," oBB  ooO 2OOO  OAA  _ _   _  3  _ ","","1^-2-~3-4-~5^",-1,5,-1,5,-1,5,-1,5,
Complete,000156,p=1,v=5," oBB 2OOC  AAC  BBB  _ _ 3 _       ","","1^-~2-3-4-~5-3",-1,7,-1,19,-1,55,-1,163,
Complete,000157,p=1,v=5,"2oBB 2AAC  oBB 2_ _ 2 _       ","","1^-~2-3-4-~5^",-1,7,5,19,29,67,125,259,
Complete,000158,p=1,v=5," oBB 2ACC 2OBB  _   4  _ ","","1^-2-~4-5-~3-1",-1,7,-7,19,-31,67,-127,259,
Complete,000159,p=1,v=5," oCC  oCE  AAB  ooE  oBD 2_ _ 3 _  ","","1^-2~3^-4-~5^",-1,9,-1,29,-1,105,-1,389,
Complete,000160,p=1,v=5," oBD  ACC  ooD  BBD  ACC  _      _ 2 _       ","","1^-2-3^-5-~4-2",-1,9,-7,33,-41,141,-225,641,
Complete,000161,p=1,v=5,"2oOB  ooA  ACC  oBB 2_     _  2  _ ","","1^-2^-3^-4-~5",-1,9,-13,37,-81,201,-477,1157,
Complete,000162,p=1,v=5," oCC 2OOC 2OAB  _   2 _  2    ","","1^-2-3-1 2-4-~5-3",-1,11,-1,39,9,149,83,591,
Complete,000163,p=1,v=5," oCC  oDE  AAD  BCE  oBD 2_ _   _     _   __ ","","1^~2~3-1 3-4-~5^",-1,11,5,43,49,203,321,1027,
Complete,000164,p=1,v=5,"2oOC  CDD  AAB  oBB 2_      _         _ ","","1^-2^-3-1 3-4-~5",-1,11,-7,35,-31,119,-127,419,
Complete,000165,p=1,v=5,"2oBC 2OOA  oAA 2_   2 _       ","","1-2^-4-~5-3^-1",-1,11,-7,39,-31,149,-141,591,
Complete,000166,p=1,v=5," oCC  oDE  AAD  BCE  oBD 2_ _   _         _  ","","1^~2-3-1 3-4-~5^",-1,11,-7,43,-51,203,-323,1027,
Complete,000167,p=1,v=5," oBC  oAE  ADD  CCE  oBD 2_      _   _       ","","1^-2^-4-~5-3-1",-1,11,-7,47,-51,233,-337,1215,
Complete,000168,p=1,v=5," ooB  ACC  ooD  BBD  oCC  __     _ 2 _       ","","1^-2-3-~4-5^^",-1,11,-7,51,-51,263,-351,1411,
Complete,000169,p=1,v=5,"2ooC  CDD  ABB  oBB  __    _     _         _ ","","1^^-2-3^ 2-4-~5",-1,11,-13,51,-101,299,-701,1891,
Complete,000170,p=1,v=5," oCC 2OOC 2OAB  _     _    __  _    _ _ ","","1^-2~3-1 2~4-~5-3",-1,11,-13,55,-111,341,-813,2255,
Complete,000171,p=1,v=5,"2oOC  CDD  AAB  oBB  _    _ _    _   _     _ ","","1^-2^-3~1 3-4-~5",-1,11,-19,67,-171,503,-1387,3939,
Complete,000172,p=1,v=5,"2oOC  ooD  AAD  oBC 2_     _  2    ","","1^-2-3-4^-5^-3",-1,13,-1,49,9,205,97,897,
Complete,000173,p=1,v=5," oCD  oDE  ooA  ABE  oBD 2_     _  2    ","","1^-2^-3-4^-5-3",-1,13,-1,57,9,277,97,1393,
Complete,000174,p=1,v=5," oDD  oCD  oBE  AAB  ooC 3_ _   __    _ ","","1~2^-3^~4-~5^",-1,13,-1,61,-1,325,-1,1765,
Complete,000175,p=1,v=5," oBB  ooC  AAC 2OOB  _ _ 2 _  2    ","","1^-2=3-4-~5^",-1,13,-1,69,-1,397,-1,2309,
Complete,000176,p=1,v=5," oDD  ooC  BDD 2OAC  _     _  3    ","","1^-2-3-4^-5-3 2-5",-1,13,5,61,59,337,461,1957,
Complete,000177,p=1,v=5,"2oCD  ooC  AAB  oAA  _    _ _   _          _ ","","1^-2-3^~5-4^-2",-1,13,-7,45,-41,169,-211,677,
Complete,000178,p=1,v=5," oBD  oAE  ooD  ACE  oBD 2_     _  2  _ ","","1^-2-3^-5^-4~2",-1,13,-7,53,-41,241,-239,1157,
Complete,000179,p=1,v=5," ooD 2OOC  BBD  oAC  __  2 _  2    ","","1^^-2-3-4-~5-3",-1,13,-7,57,-41,277,-253,1409,
Complete,000180,p=1,v=5," oCC  ooD 2OAD  BCC  _     _   _    _ _    _ ","","1^-2~3-4^-5~3 2-5",-1,13,-7,61,-41,313,-267,1669,
Complete,000181,p=1,v=5,"2oCD  ooC  AAB  oAA 2_     _  2    ","","1^-2-3^-5-4^-2",-1,13,-7,61,-61,337,-463,1957,
Complete,000182,p=1,v=5," ooD  CCD  BBE  ABE  oCD  __  2 _  2    ","","1^^-2-3-5-~4-2",-1,13,-7,65,-61,373,-477,2225,
Complete,000183,p=1,v=5," oBD  oAE  ooD  ACE  oBD 2_     _  2    ","","1^-2-3^-5^-4-2",-1,13,-7,69,-61,409,-491,2501,
Complete,000184,p=1,v=5," ooE  oCE  BDD  oCC  oAB  __   _   2  _      ","","1^^-2-3^-4-~5",-1,13,-13,53,-81,253,-477,1317,
Complete,000185,p=1,v=5," oDE  oCD  ooB  ABE  oAD 2_     _  2  _ ","","1^-2^-3-4^-5~3",-1,13,-13,57,-91,301,-603,1745,
Complete,000186,p=1,v=5," oDD  ooO  OCC  BBD  AAC  _     _     _   _       ","","1^-2-~3-4=5^",-1,13,-13,69,-121,445,-981,3077,
Complete,000187,p=1,v=5,"2oOC  ooD  AAD  oBC  _    _ _ 2 _       ","","1^-2-3~4^-5^-3",-1,13,-13,81,-131,565,-1163,4129,
Complete,000188,p=1,v=5," oCC  ooD 2OAD  BCC  _     _  2_        ","","1^-2-3-4^-5~3 2-5",-1,13,-19,77,-181,577,-1555,4613,
Complete,000189,p=1,v=5," oCE  oCD  ABD  BCE  oAD 2_        2  _ ","","1^-2~5-3-4^-5 1-3",-1,15,-1,55,-1,225,-1,975,
Complete,000190,p=1,v=5," oCE  oCD  ABD  BCE  oAD 2_   3    ","","1^-2-5-3-4^-5 1-3",-1,15,-1,71,19,369,223,1999,
Complete,000191,p=1,v=5,"2oOB 2OAC  oBB  _    _ _        _       ","","1^-2^-5-3-4-5 1~3",-1,15,-1,79,19,453,223,2687,
Complete,000192,p=1,v=5," ooD  oCC  BBD  ACE  ooD  __   _ _   _  2    ","","1^^-2-3 2-4-~5^",-1,15,-1,83,-1,519,-1,3299,
Complete,000193,p=1,v=5," ooC  ooD  ADE  BCE  oCD  __    _  3    ","","1^^-2-3-4-2 4-5^",-1,15,-1,87,9,549,111,3535,
Complete,000194,p=1,v=5,"2oOB 2OAC  oBB 2_   3    ","","1^-2^-5-3-4-5 1-3",-1,15,-1,95,-1,645,-1,4415,
Complete,000195,p=1,v=5," oBB 2ACC 2OBB  _          __ 2  _ ","","1^-2~4-3-1 2~5-3 4-5",-1,15,5,67,69,363,573,2147,
Complete,000196,p=1,v=5," oCC  oCD  AAB  BEE  oDD 2_ _   _   _        ","","1^-~2-3^~4=5",-1,15,5,83,69,531,629,3523,
Complete,000197,p=1,v=5," oBB 2ACC 2OBB  _   4    ","","1^-2-4-3-1 2-5-3 4-5",-1,15,5,99,69,699,685,5027,
Complete,000198,p=1,v=5,"2oOC  oCC 2oAB 3_   2    ","","1^-2-4^-5-3^-1",-1,15,-7,63,-41,285,-225,1343,
Complete,000199,p=1,v=5," ooD  oDE  ooE  oAB  oBC 2__    _     _      ","","1^^-2~3^-4-5^",-1,15,-7,63,-51,297,-337,1503,
Complete,000200,p=1,v=5,"2oOC  oCC 2oAB 2_    _ _         _ ","","1^-2~4^-5-3^-1",-1,15,-7,63,-61,309,-449,1663,
Complete,000201,p=1,v=5,"2oCC 2ABD  oCC  _    _ _        __    _ ","","1^~2-3^-5-1 2~4-5",-1,15,-7,67,-31,315,-127,1507,
Complete,000202,p=1,v=5," oBE  ACD  BDE  BCE  ACD  _          __ 2 _  ","","1^-2~4-3-1 2-5-3 4~5",-1,15,-7,67,-51,339,-351,1827,
Complete,000203,p=1,v=5,"2oBB 2AAC  oBB 2_        2  _ ","","1^-2-3^-5-1 2~4-5",-1,15,-7,67,-71,363,-575,2147,
