Mixed,000050,p=1,v=4,C|*D**A|DBC*1111++-++-++++++,"1^-2-3=4^",0,14,-6,82,-70,530,-630,3522,
Mixed,000051,p=1,v=4,AB*AACB**211++-++++++,"1-2-3^-4^-2",0,14,6,66,70,362,574,2146,
Mixed,000052,p=1,v=4,BC*A**D|AC|*1111++-++-++++++,"1^-2^-3=4",0,14,6,82,70,530,630,3522,
Mixed,000053,p=1,v=4,B**ACCBC*112+--++++++,"1^^-2-3-4-2",0,14,6,98,70,698,686,5026,
Mixed,000054,p=1,v=4,B**ACCC|B112++-++++++,"1^-2-3=4-2",0,14,12,82,140,566,1260,4194,
Mixed,000055,p=1,v=4,C**CD*AB*B**1111+--++-++++++,"1^^-2-3^-4",0,16,0,76,0,400,0,2212,
Mixed,000056,p=1,v=4,B**AC*BD*C**1111+--++-++++++,"1^^-2^-3-4",0,16,0,108,0,784,0,5732,
Mixed,000057,p=1,v=4,BD*C|AB|DAC*1111++-+++++++++,"1^-2-4=3-1",0,16,0,108,0,784,0,5732,
Mixed,000058,p=1,v=4,CD*C|*B|AA**1111++-++-++++++,"1-2^-3=4^",0,18,-6,106,-90,714,-938,5122,
Mixed,000059,p=1,v=4,C**D|CAB*B|*1111+--+++++++++,"1^^-2-3=4",0,18,6,106,90,714,938,5122,
Mixed,000060,p=1,v=4,B**C|AB|DC**1111+--+++++++++,"1^^-2=3-4",0,20,0,132,0,980,0,7556,
Mixed,000061,p=1,v=4,B|*A|CD|BC|*1111++-+++++++++,"1^=2-3=4",0,20,0,132,0,980,0,7556,
Mixed,000062,p=1,v=4,A|A4+++,"1=2-4=3-1",0,20,0,164,0,1460,0,13124,
Mixed,000063,p=1,v=4,AB*A**22++-++-,"1^-2^-3^-4^",-2,8,-14,36,-82,200,-478,1156,
Mixed,000064,p=1,v=4,AC*C**AAB211++-++-+++,"1^-2-3^-4^-2",-2,10,-8,34,-32,118,-128,418,
Mixed,000065,p=1,v=4,C**C**ABB121+--++-+++,"1^^-2-3^ 2-4^",-2,10,-14,50,-102,298,-702,1890,
Mixed,000066,p=1,v=4,BB*AAB22++-+++,"1^-2-3^-4-2 1-4",-2,12,-2,52,-2,252,-2,1252,
Mixed,000067,p=1,v=4,D**CD*B**AB*1111+--++-++-+++,"1^^-2-3^-4^",-2,12,-14,52,-82,252,-478,1316,
