Pure,000038,p=1,v=5," BDD  oAC  oBE  oAA  ooC 5    ","","1-2-3-4=5",5,21,41,141,345,1077,2917,8741,24773,73221,212041,625197,
Pure,000039,p=1,v=5," BBC  AAD  oAE  ooB  ooC 5    ","","1-2-3=4-5",5,23,35,155,295,1151,2567,9059,22463,74143,197015,623843,
Pure,000040,p=1,v=5," BDD  ACC  oBB 2ooA 5    ","","1-2-3 2-4=5",5,23,41,147,325,1055,2665,8227,22469,67823,193385,578835,
Pure,000041,p=1,v=5," oBB 2oAC 2ooB 5    ","","1-2-3-4-5",7,19,49,135,377,1069,3059,8815,25537,74299,216949,635445,
Pure,000042,p=1,v=5," BCC  oAD 2ooA  ooB 5    ","","1-2-3-4 3-5",7,21,49,137,367,1029,2891,8257,23755,68921,201131,589985,
Pure,000043,p=1,v=6,"6OOO 6    ","","1-2-5-3-1-4-5 3-6-2 4-6",0,18,0,162,0,1458,0,13122,0,118098,0,1062882,
Pure,000044,p=1,v=6,"6OOO 6    ","","1-2-3-1-4-5-2 3-6-4 5-6",0,18,12,114,180,858,1932,7074,18660,61098,173052,539634,
Pure,000045,p=1,v=6,"2BBC 2OAA 2OOA 6    ","","1=2-4-5-3-6-4 1-3 5-6",0,22,12,134,160,982,1708,7878,16896,66262,160908,572102,
Pure,000046,p=1,v=6,"2OBB 4OOA 6    ","","1=2-4-3-1 3-5=6-4",0,26,0,194,0,1586,0,13634,0,120146,0,1071074,
Pure,000047,p=1,v=6,"2OBB 4OOA 6    ","","1=2-3-1 3-4-5=6-4",0,26,24,162,280,1154,2632,8962,23352,73346,204072,619650,
Pure,000048,p=1,v=6,"6OOO 6    ","","1=2-4=6-5=3-1",0,30,0,198,0,1566,0,13446,0,119070,0,1065798,
Pure,000049,p=1,v=6,"4OOB 2oAA 6    ","","1-2-4-3-1 2-6-3 4-5-6",2,18,14,130,142,1026,1486,8450,14990,71298,146126,611458,
Pure,000050,p=1,v=6," OBB  OCC 2OAC 2oAB 6    ","","1-2-3-6-4-1 4-5-2 5-6",2,18,20,106,212,810,2060,6850,19172,60138,175100,535666,
Pure,000051,p=1,v=6,"2BBC 2OAA 2oOA 6    ","","1-2-4-5-3-6-4 1-3 5-6",2,18,26,102,242,786,2186,6726,19682,59538,177146,532902,
Pure,000052,p=1,v=6,"4OOB 2oAA 6    ","","1-2-3-1 2-4-5-6-4 3-6",2,18,26,114,242,858,2186,7074,19682,61098,177146,539634,
Pure,000053,p=1,v=6," OOC 2OBB 2OAA  ooA 6    ","","1-2-3-5-4-2 3-6-4 5-6",2,20,26,132,242,980,2186,7812,19682,65300,177146,562692,
Pure,000054,p=1,v=6,"2BCC 2OOA 2oAA 6    ","","1-2-3-4-1 2-5=6-4",2,22,14,134,162,982,1710,7878,16898,66262,160910,572102,
Pure,000055,p=1,v=6,"2OBC 2OOA 2oOA 6    ","","1-2-4-3-1 3-5=6-4",2,22,14,154,122,1210,1178,9922,11714,83242,115898,708466,
Pure,000056,p=1,v=6," BCF  AEF  ADD  CCE  oBD  oAB 6    ","","1-2-3-5=6-4-1 2-4",2,22,20,134,192,982,1850,7862,17570,66002,164320,569438,
Pure,000057,p=1,v=6," BBC 2OAD  AEE  oBB  oCC 6    ","","1=2-3-4-5-6-4 3-6",2,22,32,142,302,1066,2648,8518,22946,70702,199256,602014,
Pure,000058,p=1,v=6," OBB  OCC 2OOA 2oOA 6    ","","1-2-3-1 3-4-5=6-4",2,22,32,146,312,1090,2760,8706,23864,72322,206120,615554,
Pure,000059,p=1,v=6,"2OBC  AAD 2OOA  ooB 6    ","","1-2-3-4-2 3-5=6-4",2,24,20,160,182,1206,1682,9568,15716,78384,147182,657382,
Pure,000060,p=1,v=6,"4OOB 2oAA 6    ","","1-2=4-5-6=3-1",2,26,14,162,142,1154,1486,8962,14990,73346,146126,619650,
Pure,000061,p=1,v=6,"2OBB 2AAC 2oOB 6    ","","1-2-4=6-5=3-1",2,26,14,166,122,1226,1206,9798,12146,81466,120606,691558,
Pure,000062,p=1,v=6," BDE  ACC  BBE  AFF  oAC  oDD 6    ","","1=2-3-4-6=5-3",2,26,20,178,202,1334,1906,10466,17570,84666,160866,700930,
Pure,000063,p=1,v=6," BBD 2OOA  DEE  oAC  oCC 6    ","","1=2-3-4-5=6-4",2,26,32,162,322,1190,2914,9442,25466,78026,220442,660258,
Pure,000064,p=1,v=6," BBD 2ACC 2OBB  ooA 6    ","","1-2-3=5-6=4-2",2,28,14,180,142,1276,1486,9700,14990,77548,146126,642708,
Pure,000065,p=1,v=6," BDD  ACC  BBE 2OOA  ooC 6    ","","1-2=3-4-5=6-4",2,28,26,180,262,1300,2466,10020,22382,80628,199674,668724,
Pure,000066,p=1,v=6,"2OOB 2ACC 2oBB 6    ","","1=2-3=4-5=6",2,30,26,198,242,1470,2186,11526,19682,93150,177146,768198,
Pure,000067,p=1,v=6,"2BBC 2oAA 2oOA 6    ","","1-2-6-4-3-5-6 1-3",4,18,28,102,244,786,2188,6726,19684,59538,177148,532902,
Pure,000068,p=1,v=6,"2OBB 4oOA 6    ","","1-2-6-3-4-5-6 1-3",4,18,28,114,244,858,2188,7074,19684,61098,177148,539634,
Pure,000069,p=1,v=6,"2OBC 2oAC  oAA  oBB 6    ","","1-2-4-5-6-4 1-3-6",4,18,34,106,274,810,2314,6850,20194,60138,179194,535666,
Pure,000070,p=1,v=6,"2OBB 4oOA 6    ","","1-2-3-1 3-4-5-6-4",4,18,40,130,344,1026,2888,8450,24376,71298,208168,611458,
Pure,000071,p=1,v=6," OOC 2OBB 2oAA  ooA 6    ","","1-2-3-4-6-2 3-5-6",4,20,28,132,244,980,2188,7812,19684,65300,177148,562692,
Pure,000072,p=1,v=6,"2OBC  AAD 2oOA  ooB 6    ","","1-2-3-4-5-6-2 3-6",4,20,34,120,294,902,2496,7408,21418,63380,186586,554022,
Pure,000073,p=1,v=6," OBD  OCE  ACD 2oAB  ooA 6    ","","1-2-3-6-4-5-6 2-4",4,20,34,124,284,920,2426,7460,21040,63420,184650,553132,
Pure,000074,p=1,v=6," BBC 2OAC  oAD  oBB  ooC 6    ","","1-2-3-4-5-6-4 3-6",4,20,40,132,344,1028,2888,8452,24376,71300,208168,611460,
Pure,000075,p=1,v=6,"2OOB 2oAC 2oOB 6    ","","1-2-4-6=5-3-1",4,22,28,138,224,994,1992,7842,18280,65442,168216,564162,
Pure,000076,p=1,v=6," BCC  AEE 2oAD  oCC  oBB 6    ","","1-2-4-3-1 4-5=6",4,22,34,142,304,1066,2650,8518,22948,70702,199258,602014,
Pure,000077,p=1,v=6,"2OBB 2AAC 2ooB 6    ","","1-2-3-4-2 3-5-4 5-6",4,22,40,134,324,982,2664,7878,22468,66262,193384,572102,
Pure,000078,p=1,v=6," CDD  CEE  oAB 2oOA  oBB 6    ","","1-2-3-1 3-4-5=6",4,22,40,146,354,1126,3042,9186,25978,77002,222490,656162,
Pure,000079,p=1,v=6," CCD 2OOC 2oAB  ooA 6    ","","1-2-3-5=6-4-2",4,24,28,144,244,1038,2188,8160,19684,67464,177148,575958,
Pure,000080,p=1,v=6," BDF  ACC  BBE  oAE  oCD  ooA 6    ","","1-2-3-4-6=5-2",4,24,28,148,234,1068,2076,8356,18802,68744,171032,584332,
Pure,000081,p=1,v=6," BDE  ACC  BBD  oAC  oAF  ooE 6    ","","1-2-3-4-6=5-3",4,24,28,168,244,1290,2188,10224,19684,83004,177148,688134,
Pure,000082,p=1,v=6," BDD  ACC  BBE 2oOA  ooC 6    ","","1-2=3-4-5-6-4",4,24,34,164,294,1236,2594,9764,22894,79604,201722,664628,
Pure,000083,p=1,v=6," BCD  ADF  AEE  oAB  oCC  ooB 6    ","","1-2-3-4-2 4-5=6",4,24,40,152,334,1110,2804,8752,23836,72224,204890,612998,
Pure,000084,p=1,v=6," BBC 2OOA  oAD  oCE  ooD 6    ","","1-2-3-4-5=6-4",4,24,40,156,354,1176,3056,9476,26230,78924,225416,670044,
Pure,000085,p=1,v=6,"2OBC 2OOA 2ooA 6    ","","1-2-3-4 2-5=6-3",4,26,28,178,204,1322,1684,10338,15004,83866,138340,698386,
Pure,000086,p=1,v=6," OBB  OCC 2OOA 2ooA 6    ","","1-2-3 2-4-5=6-4",4,26,40,162,344,1154,2888,8962,24376,73346,208168,619650,
Pure,000087,p=1,v=6,"2BCC 2oOA 2oAA 6    ","","1-2-5=6 3=4 1-3",4,26,40,166,364,1226,3168,9798,27220,81466,233688,691558,
Pure,000088,p=1,v=6," BBD  AAF  DEE  oAC  oCC  ooB 6    ","","1-2=3-4-5=6",4,28,34,180,314,1312,2818,10244,24874,83328,218002,695748,
Pure,000089,p=1,v=6," BBC  AAD  AEE  oBF  oCC  ooD 6    ","","1-2-3=4-5=6",4,28,34,188,294,1396,2566,10916,22606,88148,200006,728324,
Pure,000090,p=1,v=6," BBD 2ACC 2oBB  ooA 6    ","","1-2-3=4 2-5=6",4,28,40,180,344,1276,2888,9700,24376,77548,208168,642708,
Pure,000091,p=1,v=6,"2OBB 2AAC 2ooB 6    ","","1-2=3-4=5-6",4,30,28,198,244,1470,2188,11526,19684,93150,177148,768198,
Pure,000092,p=1,v=6,"6oOO 6    ","","1-2-4-6-5-3-1",6,18,42,114,306,858,2442,7074,20706,61098,181242,539634,
Pure,000093,p=1,v=6," BBC 2oAC  oAD  oBB  ooC 6    ","","1-2-3-4-6-5-3",6,20,42,132,346,1028,2890,8452,24378,71300,208170,611460,
Pure,000094,p=1,v=6," BBD 2oAC 2oOB  ooA 6    ","","1-2-3-5-6-4-2",6,20,42,120,316,902,2554,7408,21570,63380,186984,554022,
Pure,000095,p=1,v=6," BCC  oAC 2oOA  oBD  ooC 6    ","","1-2-3-4-5-6-4",6,20,48,140,386,1112,3184,9220,26742,77900,227464,665948,
Pure,000096,p=1,v=6,"2BBC 2oAA 2ooA 6    ","","1-2-3-5-4-2 5-6",6,22,42,134,326,982,2666,7878,22470,66262,193386,572102,
Pure,000097,p=1,v=6,"2OBC 2oOA 2ooA 6    ","","1-2-3-4-5-2 5-6",6,22,42,138,326,994,2638,7842,22110,65442,190174,564162,
Pure,000098,p=1,v=6," BCD  ACE  oAB  oAF  ooB  ooD 6    ","","1-2-3-4-5-3 5-6",6,22,48,142,376,1078,3030,8726,25122,73002,212768,623062,
Pure,000099,p=1,v=6," OBB  OCC 2oOA 2ooA 6    ","","1-2-3 2-4-5-6-4",6,22,48,146,376,1090,3016,8706,24888,72322,210216,615554,
Pure,000100,p=1,v=6,"3OOB 3ooA 6    ","","1-2-3-4 2-5-3 5-6",6,24,48,144,366,1038,2862,8160,23304,67464,196422,575958,
Pure,000101,p=1,v=6," BEE  oAC  oBD  oCF  oAA  ooD 6    ","","1-2-3-4-5=6",6,24,48,160,396,1218,3310,9856,27948,82324,238112,699910,
Pure,000102,p=1,v=6," BBC  AAE  oAD  oCF  ooB  ooD 6    ","","1-2-3-4=5-6",6,26,42,174,346,1298,2974,10246,25782,83786,224010,701550,
Pure,000103,p=1,v=6,"2OOB 2oAC 2ooB 6    ","","1-2-3=4-5-6",6,26,42,178,346,1322,2946,10338,25386,83866,220050,698386,
Pure,000104,p=1,v=6," CEE  CDD  oAB  oBB 2ooA 6    ","","1-2-3 2-4-5=6",6,26,48,162,386,1190,3170,9442,26490,78026,224538,660258,
Pure,000105,p=1,v=6," BCE  ADD  oAF  oBB  ooA  ooC 6    ","","1-2-3-4 3-5=6",6,26,48,170,386,1238,3142,9586,25986,77546,218554,647138,
Pure,000106,p=1,v=6," BDD  ACC  BBE 2ooA  ooC 6    ","","1-2-3 2-4=5-6",6,28,42,180,326,1300,2722,10020,23406,80628,203770,668724,
Pure,000107,p=1,v=6,"2oOB 2oAC 2ooB 6    ","","1-2-3-4-5-6",8,22,56,154,428,1210,3452,9922,28676,83242,242492,708466,
Pure,000108,p=1,v=6," BDD  oAC  oBE 2ooA  ooC 6    ","","1-2-3-4-5 4-6",8,24,56,156,418,1176,3312,9476,27254,78924,229512,670044,
Pure,000109,p=1,v=6," BBC 2oAD  ooA 2ooB 6    ","","1-2-3-4 3-5-6",8,24,56,160,428,1206,3368,9568,27272,78384,226388,657382,
Pure,000110,p=1,v=6,"2OBB 4ooA 6    ","","1-2-3 2-4-5 4-6",8,26,56,162,408,1154,3144,8962,25400,73346,212264,619650,
Pure,000111,p=1,v=7,"4OOB 2AAC  oBB 7    ","","1-2-4-6-3-7-4 1-3 2-5-6 5-7",1,21,7,145,91,1161,1051,9697,11203,82281,113851,704497,
Pure,000112,p=1,v=7," BBD 2ACE 2OBD  ACC  oBB 7    ","","1-2-4-3-1 2-5-6-3 4-7-5 6-7",1,21,13,129,161,963,1709,7809,16897,66021,160909,571287,
Pure,000113,p=1,v=7,"4OOB 2AAC  oBB 7    ","","1-2-4-5-2 3-6-4 1-3-7-5 6-7",1,21,19,113,211,825,2059,6881,19171,60201,175099,535793,
Pure,000114,p=1,v=7,"2BCC 2OAD 2OAA  oBB 7    ","","1-2-3-1 2-4-6-5-3 4-7-5 6-7",1,21,25,121,251,879,2269,7153,20185,61461,179807,541495,
Pure,000115,p=1,v=7,"2BBC 2AAD 2OOA  oBB 7    ","","1-2-4-3-1 2-5-3 4-6=7-5",1,25,7,165,111,1189,1359,9125,14623,73525,146719,613941,
Pure,000116,p=1,v=7," CEG  CDF  ABD  BCG  AFF  BEE  oAD 7    ","","1-2-4-3-1 2-5-4 3-6=7-5",1,25,13,149,151,1075,1583,8501,15745,70535,151647,601595,
