Complete Prime,000103,p=1,v=5,AC*AC*CC*AB*AB*11111+--++-+---+++-+,"1^-2~4^-5~3^-1",-1,15,-7,63,-41,285,-225,1343,
Complete Prime,000104,p=1,v=5,D**DE*E**AB*BC*11111+--++-++-++++++,"1^^-2-3^-4-5^",-1,15,-7,63,-51,297,-337,1503,
Complete Prime,000105,p=1,v=5,AC*AC*CC*AB*AB*11111+--++-++--+++++,"1^~2-4^-5-3^-1",-1,15,-7,63,-61,309,-449,1663,
Complete Prime,000106,p=1,v=5,BE*ACDBDEBCEACD11111++-++++--+-++-+,"1^-2~4-3-1 2-5-3 4~5",-1,15,-7,67,-51,339,-351,1827,
Complete Prime,000107,p=1,v=5,D**CE*B**AE*BD*11111+--++-++-++++++,"1^^-2-3-4^-5^",-1,15,-7,71,-31,357,-141,1839,
Complete Prime,000108,p=1,v=5,BB*AC*AC*BC*1112+---+-++-+-+,"1^~2^-4~5-3^-1",-1,15,-7,79,-41,453,-281,2687,
Complete Prime,000109,p=1,v=5,BC*AD*AE*B**C**11111++-++-++-++-+++,"1^-2^-3^-4^-5",-1,15,-7,79,-51,465,-393,2847,
Complete Prime,000110,p=1,v=5,BB*AC*AC*BC*1112+---+-++-+++,"1^~2^-4-5-3^-1",-1,15,-7,79,-61,477,-505,3007,
Complete Prime,000111,p=1,v=5,BD*A**E**E|AD|C11111++-++-++-++++++,"1^-2^-3=4-5^",-1,15,-7,83,-51,507,-407,3203,
Complete Prime,000112,p=1,v=5,B**AD*E**BE*CD*11111+--++-++-++++++,"1^^-2^-3-4-5^",-1,15,-7,87,-71,573,-645,3887,
Complete Prime,000113,p=1,v=5,AB*AB*ABCABCBB*11111+--++--++++-+-+,"1^-2^~5-3~4-5 1-3",-1,15,-13,63,-81,285,-449,1343,
Complete Prime,000114,p=1,v=5,CD*CE*ABDACEBD*11111++-++-++-+-++++,"1^-2-5~3-4^-5 1-3",-1,15,-13,71,-101,393,-729,2383,
Complete Prime,000115,p=1,v=5,C**D**ADEBCECD*11111+--++-+++++-+-+,"1^^-2-3~4-2 4-5^",-1,15,-13,71,-111,405,-841,2575,
Complete Prime,000116,p=1,v=5,AB*AB*ABCABCBB*11111+--++---++-++++,"1^-2^-5~3-4-5 1~3",-1,15,-13,79,-141,525,-1233,3839,
Complete Prime,000117,p=1,v=5,D|*B|CBBDA|C1211++-+-+++++++,"1^=2-3-4-~5-3",-1,15,-13,83,-121,543,-1037,3811,
Complete Prime,000118,p=1,v=5,CD*CE*ABDACEBD*11111++-++-++-+--+-+,"1^-2~5~3-4^-5 1-3",-1,15,-13,87,-121,585,-1065,4175,
Complete Prime,000119,p=1,v=5,AC*AC*CD*AABB**11111----+-++-+-++++,"1-2^-3~4^~5^-3",-1,17,-1,73,9,341,125,1665,
Complete Prime,000120,p=1,v=5,D**CE*BDEAC*BC*11111+--++-+++++++++,"1^^-2-3-4^-5-3",-1,17,-1,81,9,437,125,2481,
Complete Prime,000121,p=1,v=5,BC*AD*A**E|BD|*11111++-++-++-++++++,"1^-2^-3^-4=5",-1,17,-1,101,19,665,251,4517,
Complete Prime,000122,p=1,v=5,B**AC*BDDCD*1112+--++-++++++,"1^^-2^-3-4-5-3",-1,17,-1,121,9,917,125,7041,
Complete Prime,000123,p=1,v=5,BC*A**ADDD|C1112++-++-++++++,"1^-2^-3-4=5-3",-1,17,5,97,99,629,1035,4385,
Complete Prime,000124,p=1,v=5,B**ACCBCDBCDCC*11111+--++---++--+-+,"1^^-2-3~4-5~3 2~5",-1,17,5,109,79,797,825,5989,
Complete Prime,000125,p=1,v=5,B**ACCBCDBCDCC*11111+--+++++-++++-+,"1^^-2-3~4-5-3 2-5",-1,17,-7,77,-61,389,-463,2117,
Complete Prime,000126,p=1,v=5,CD*C**ABEE|AD|C11111++-++-+++--+--+,"1^-2-3^-5~~4-2",-1,17,-7,81,-41,413,-225,2177,
Complete Prime,000127,p=1,v=5,C**CD*ABEBE*CD*11111+--++-++++-++-+,"1^^-2-3^-5~4-2",-1,17,-7,85,-61,485,-491,2949,
Complete Prime,000128,p=1,v=5,D**DE*D**ABCB**11111+--++-++-++++++,"1-2^-3-4^^ 3-5^",-1,17,-7,89,-61,533,-505,3377,
Complete Prime,000129,p=1,v=5,BB*AC*AC*BBDC**11111++-+--++-+-++++,"1-2~3^-5^-4^-2",-1,17,-7,93,-21,533,-15,3109,
